status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
171955186207193_1309547592447941,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1309547592447941/?type=3',b'https://www.facebook.com/Intelvision/posts/1309547592447941:0',2017-06-16 07:45:05,14,0,0,13,1,0,0,0,0
171955186207193_1309530649116302,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1309530649116302/?type=3',b'https://www.facebook.com/Intelvision/posts/1309530649116302:0',2017-06-16 07:19:18,11,2,0,11,0,0,0,0,0
171955186207193_1307719245964109,"b'Dear Valued Customers, \n\nPlease see below our opening Hours for this upcoming Public holidays period.\n\nThursday 15th June - close\nFriday 16th June - 8:00am to 4;45pm\nSaturday 17th June - 8:00am - 11:45am\nSunday 18th June - 9:00am - 11:45am (Town Office only)\nMonday 19th June - Close'",,status,,b'https://www.facebook.com/Intelvision/posts/1307719245964109',2017-06-14 08:28:47,13,1,0,13,0,0,0,0,0
171955186207193_1306473516088682,b'International Football Friendly Tonight: France vs England on Special Events 3 Channel kick-off @ 11PM',,status,,b'https://www.facebook.com/Intelvision/posts/1306473516088682',2017-06-13 07:39:13,10,0,0,10,0,0,0,0,0
171955186207193_1305586259510741,b'Congratulations to all the winners & we thank all the participants who joined us into making this road race & fun day a success.',"b""Photos from Intelvision's post""",photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1305574439511923/?type=3',b'https://www.facebook.com/Intelvision/posts/1305586259510741',2017-06-12 06:14:38,23,0,1,22,1,0,0,0,0
171955186207193_1303661106369923,b'FIFA U20 World Cup Final: Sunday 11 June England vs Venezuela 2pm on Special Events2. Third place play-off Italy vs Uruguay 11am on Special Events2.',,status,,b'https://www.facebook.com/Intelvision/posts/1303661106369923',2017-06-10 02:59:50,7,0,0,7,0,0,0,0,0
171955186207193_1302982639771103,"b""Eye-popping opulence in a sumptuous thriller. Be ready when the must-watch drama arrives on our shores. 'Riviera' begins Thursday, 15 June @ 11:55pm on Sky Atlantic""",,video,b'https://www.facebook.com/Intelvision/videos/1302982639771103/',b'https://www.facebook.com/Intelvision/videos/1302982639771103/',2017-06-09 06:56:34,8,1,0,8,0,0,0,0,0
171955186207193_1302945966441437,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1302945966441437/?type=3',b'https://www.facebook.com/Intelvision/posts/1302945966441437:0',2017-06-09 05:41:44,13,1,0,12,0,0,0,0,1
171955186207193_1301985846537449,b'FIFA U20 World Cup Semi Finals Live today: Uruguay v Venezuela @ 12:00pm followed by England v Italy @ 15:00pm on Special Events2 Channel.',,status,,b'https://www.facebook.com/Intelvision/posts/1301985846537449',2017-06-08 02:13:24,8,1,0,8,0,0,0,0,0
171955186207193_1301957466540287,,"b""Intelvision's cover photo""",photo,b'https://www.facebook.com/Intelvision/photos/a.278508528885191.59135.171955186207193/1301957426540291/?type=3',b'https://www.facebook.com/Intelvision/posts/1301957466540287',2017-06-08 01:04:40,10,0,0,9,0,0,0,0,1
171955186207193_1298808166855217,b'WWE Extreme Rules live Monday 5th June @ 4:00am on Special Events 4 Channel.',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1298808166855217/?type=3',b'https://www.facebook.com/Intelvision/posts/1298808166855217:0',2017-06-04 07:43:31,14,0,0,13,1,0,0,0,0
171955186207193_1297095217026512,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1297095217026512/?type=3',b'https://www.facebook.com/Intelvision/posts/1297095217026512:0',2017-06-02 07:58:18,12,4,1,10,2,0,0,0,0
171955186207193_1297093710359996,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1297093710359996/?type=3',b'https://www.facebook.com/Intelvision/posts/1297093710359996:0',2017-06-02 07:56:59,8,1,1,6,2,0,0,0,0
171955186207193_1294058930663474,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1294058930663474/?type=3',b'https://www.facebook.com/Intelvision/posts/1294058930663474:0',2017-05-29 07:43:20,296,6,1,289,5,0,1,1,0
171955186207193_1292279350841432,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1292279350841432/?type=3',b'https://www.facebook.com/Intelvision/posts/1292279350841432:0',2017-05-26 22:48:55,12,1,0,12,0,0,0,0,0
171955186207193_1291785550890812,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1291785550890812/?type=3',b'https://www.facebook.com/Intelvision/posts/1291785550890812:0',2017-05-26 07:50:19,12,0,0,12,0,0,0,0,0
171955186207193_1290212991048068,b'Get Active!',,video,b'https://www.facebook.com/Intelvision/videos/1290212991048068/',b'https://www.facebook.com/Intelvision/videos/1290212991048068/',2017-05-24 06:17:49,7,0,0,7,0,0,0,0,0
171955186207193_1290156687720365,,"b""Intelvision's cover photo""",photo,b'https://www.facebook.com/Intelvision/photos/a.278508528885191.59135.171955186207193/1290156357720398/?type=3',b'https://www.facebook.com/Intelvision/posts/1290156687720365',2017-05-24 03:49:14,5,0,0,5,0,0,0,0,0
171955186207193_1290139737722060,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1290139737722060/?type=3',b'https://www.facebook.com/Intelvision/posts/1290139737722060:0',2017-05-24 03:15:01,6,2,0,6,0,0,0,0,0
171955186207193_1290060344396666,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1290060344396666/?type=3',b'https://www.facebook.com/Intelvision/posts/1290060344396666:0',2017-05-24 00:24:09,14,2,0,13,1,0,0,0,0
171955186207193_1287924081276959,b'Live La liga Football: Malaga vs Real madrid on Intv Sports1 @ 10:00pm & Barcelona vs Eibar on Special Events1 @ 10:00pm',,status,,b'https://www.facebook.com/Intelvision/posts/1287924081276959',2017-05-21 06:18:31,13,0,0,12,1,0,0,0,0
171955186207193_1286974691371898,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1286974691371898/?type=3',b'https://www.facebook.com/Intelvision/posts/1286974691371898:0',2017-05-20 01:46:30,19,0,1,19,0,0,0,0,0
171955186207193_1286373188098715,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1286373188098715/?type=3',b'https://www.facebook.com/Intelvision/posts/1286373188098715:0',2017-05-19 21:00:58,158,5,0,157,1,0,0,0,0
171955186207193_1286319748104059,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1286319748104059/?type=3',b'https://www.facebook.com/Intelvision/posts/1286319748104059:0',2017-05-19 07:00:00,10,0,0,9,0,1,0,0,0
171955186207193_1286174361451931,"b'Dear customers,\n\nPlease be advise that there is currently a PUC power cut affecting the following areas:Glacis,Sorento,Machabee,Beau Vallon,Nouvelle Valley,Mare Anglaise.'",,status,,b'https://www.facebook.com/Intelvision/posts/1286174361451931',2017-05-19 01:19:11,11,0,0,11,0,0,0,0,0
171955186207193_1284253724977328,"b'Dear customers,\nPlease be advise that there is currently a PUC power cut affecting the following areas: Anse Boileau, Barbarons , Beoliere, Grand Anse Mahe, Port Glaud,Port Launary, Cap Ternary. Power expected to resume @ 4:30pm.'",,status,,b'https://www.facebook.com/Intelvision/posts/1284253724977328',2017-05-16 23:52:27,7,0,0,7,0,0,0,0,0
171955186207193_1283717178364316,b'Live Epl Tonight: Arsenal v Sunderland on Intv Sports2 @ 10:45pm & Man City v West Brom on Intv Sports1 @ 11:00pm.',,status,,b'https://www.facebook.com/Intelvision/posts/1283717178364316',2017-05-16 10:14:42,12,0,0,12,0,0,0,0,0
171955186207193_1282583471811020,"b'Dear customers,\nPlease be advise that we are currently experiencing a nationwide outages, as a result your TV & Internet services will be affected. We are currently working to rectify the issue as soon as possible. we apologise for the inconvenience & thank you for your support & understanding.'",,status,,b'https://www.facebook.com/Intelvision/posts/1282583471811020',2017-05-15 05:26:32,10,0,0,10,0,0,0,0,0
171955186207193_1282492365153464,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1282492365153464/?type=3',b'https://www.facebook.com/Intelvision/posts/1282492365153464:0',2017-05-15 03:13:41,7,0,0,7,0,0,0,0,0
171955186207193_1280137405388960,b'LIVE Indian Premier League Cricket on Special events 4 Today. Sunrisers vs Lions @ 2:30pm followed by Knight Riders vs Mumbai Indians @ 6:30pm.',,status,,b'https://www.facebook.com/Intelvision/posts/1280137405388960',2017-05-13 03:59:40,4,0,0,4,0,0,0,0,0
171955186207193_1279394262129941,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1279394262129941/?type=3',b'https://www.facebook.com/Intelvision/posts/1279394262129941:0',2017-05-12 21:00:00,291,1,5,287,3,0,1,0,0
171955186207193_1279387482130619,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1279387482130619/?type=3',b'https://www.facebook.com/Intelvision/posts/1279387482130619:0',2017-05-12 08:07:50,16,0,1,15,1,0,0,0,0
171955186207193_1279386178797416,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1279386178797416/?type=3',b'https://www.facebook.com/Intelvision/posts/1279386178797416:0',2017-05-12 08:06:23,8,0,0,8,0,0,0,0,0
171955186207193_1279381925464508,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1279381925464508/?type=3',b'https://www.facebook.com/Intelvision/posts/1279381925464508:0',2017-05-12 08:00:47,9,0,0,9,0,0,0,0,0
171955186207193_1278977732171594,,,video,b'https://www.facebook.com/Intelvision/videos/1278977732171594/',b'https://www.facebook.com/Intelvision/videos/1278977732171594/',2017-05-11 23:59:55,18,1,1,17,1,0,0,0,0
171955186207193_1277891895613511,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1277891895613511/?type=3',b'https://www.facebook.com/Intelvision/posts/1277891895613511:0',2017-05-11 00:55:21,9,0,0,8,1,0,0,0,0
171955186207193_1277242625678438,b'Live Epl tonight on special events1 channel @ 10:45pm Southampton vs Arsenal.',,status,,b'https://www.facebook.com/Intelvision/posts/1277242625678438',2017-05-10 10:20:20,11,0,0,10,1,0,0,0,0
171955186207193_1277051539030880,b'Europa league Semi Final 2nd leg Manchester united vs Celta vigo Thursday 11 May 23:05 Live on Intv Sports 7.',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1277051539030880/?type=3',b'https://www.facebook.com/Intelvision/posts/1277051539030880:0',2017-05-10 06:44:37,11,1,0,9,1,0,1,0,0
171955186207193_1275935172475850,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1275935172475850/?type=3',b'https://www.facebook.com/Intelvision/posts/1275935172475850:0',2017-05-09 07:27:44,7,0,0,7,0,0,0,0,0
171955186207193_1275737425828958,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1275737425828958/?type=3',b'https://www.facebook.com/Intelvision/posts/1275737425828958:0',2017-05-09 01:51:15,6,0,0,6,0,0,0,0,0
171955186207193_1274857622583605,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1274857622583605/?type=3',b'https://www.facebook.com/Intelvision/posts/1274857622583605:0',2017-05-08 02:00:05,9,1,0,9,0,0,0,0,0
171955186207193_1272537732815594,b'LIVE Indian Premier League on Special events 4 Today. Sunrisers vs Supergiants @ 2:30pm followed by Daredevils vs Mumbai Indians @ 6:30pm.',,status,,b'https://www.facebook.com/Intelvision/posts/1272537732815594',2017-05-06 02:45:07,49,1,0,47,2,0,0,0,0
171955186207193_1271519666250734,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1271519666250734/?type=3',b'https://www.facebook.com/Intelvision/posts/1271519666250734:0',2017-05-05 07:05:40,28,0,1,26,2,0,0,0,0
171955186207193_1271512832918084,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1271512832918084/?type=3',b'https://www.facebook.com/Intelvision/posts/1271512832918084:0',2017-05-05 06:52:32,7,1,1,7,0,0,0,0,0
171955186207193_1271511666251534,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1271511666251534/?type=3',b'https://www.facebook.com/Intelvision/posts/1271511666251534:0',2017-05-05 06:49:30,3,0,1,3,0,0,0,0,0
171955186207193_1271233162946051,"b'Dear customers,\nPlease be advised that there is currently a PUC power cut affecting the region of carana & Machabee today. Power is expected to return @ 12pm.'",,status,,b'https://www.facebook.com/Intelvision/posts/1271233162946051',2017-05-05 00:20:20,6,0,0,6,0,0,0,0,0
171955186207193_1270056119730422,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1270056119730422/?type=3',b'https://www.facebook.com/Intelvision/posts/1270056119730422:0',2017-05-04 04:12:05,10,0,0,10,0,0,0,0,0
171955186207193_1268982333171134,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1268982333171134/?type=3',b'https://www.facebook.com/Intelvision/posts/1268982333171134:0',2017-05-03 04:54:48,19,0,0,19,0,0,0,0,0
171955186207193_1268856193183748,b'Europa league Semi-Final 1st leg Thursday 4th May Celta Vigo vs Manchester United Live On Intv Sports7 @ 11:05pm',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1268856193183748/?type=3',b'https://www.facebook.com/Intelvision/posts/1268856193183748:0',2017-05-03 02:31:41,17,0,1,16,1,0,0,0,0
171955186207193_1268803833188984,"b""Tonight's Champions league Semi-Final 1st leg Monaco vs Juventus Live on Intv Sports7 @ 10:45pm""",b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1268803833188984/?type=3',b'https://www.facebook.com/Intelvision/posts/1268803833188984:0',2017-05-03 01:09:05,5,0,2,5,0,0,0,0,0
171955186207193_1268800249856009,"b""Brand new Series 'Jamestown' Starts Friday 5th May on Sky1 @ 11:55pm.""",b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1268800249856009/?type=3',b'https://www.facebook.com/Intelvision/posts/1268800249856009:0',2017-05-03 01:02:13,8,0,0,8,0,0,0,0,0
171955186207193_1268755356527165,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1268755356527165/?type=3',b'https://www.facebook.com/Intelvision/posts/1268755356527165:0',2017-05-02 23:48:07,3,0,0,3,0,0,0,0,0
171955186207193_1266800926722608,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1266800926722608/?type=3',b'https://www.facebook.com/Intelvision/posts/1266800926722608:0',2017-05-01 06:00:00,26,3,1,24,2,0,0,0,0
171955186207193_1265938726808828,b'Heavyweight boxing championship joshua vs klistchko repeat @ 7pm today on special events 4',,status,,b'https://www.facebook.com/Intelvision/posts/1265938726808828',2017-04-30 08:37:10,4,1,0,4,0,0,0,0,0
171955186207193_1264747113594656,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1264747113594656/?type=3',b'https://www.facebook.com/Intelvision/posts/1264747113594656:0',2017-04-29 05:24:58,13,2,1,13,0,0,0,0,0
171955186207193_1264745730261461,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1264745730261461/?type=3',b'https://www.facebook.com/Intelvision/posts/1264745730261461:0',2017-04-29 05:22:32,8,0,0,8,0,0,0,0,0
171955186207193_1263643113705056,,"b""Intelvision's cover photo""",photo,b'https://www.facebook.com/Intelvision/photos/a.278508528885191.59135.171955186207193/1263643057038395/?type=3',b'https://www.facebook.com/Intelvision/posts/1263643113705056',2017-04-28 07:59:52,21,2,0,19,2,0,0,0,0
171955186207193_1263608480375186,b'WWE Payback live on Special Events 4 on Monday 1st May @ 04:00am',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1263608480375186/?type=3',b'https://www.facebook.com/Intelvision/posts/1263608480375186:0',2017-04-28 07:15:10,239,10,8,233,6,0,0,0,0
171955186207193_1263606540375380,b'World Heavyweight Boxing Championship Joshua vs Klitschko Live on Special events 4 Saturday 29th April @ 09:00pm.',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1263606540375380/?type=3',b'https://www.facebook.com/Intelvision/posts/1263606540375380:0',2017-04-28 07:11:36,103,5,9,98,5,0,0,0,0
171955186207193_1262305720505462,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1262305720505462/?type=3',b'https://www.facebook.com/Intelvision/posts/1262305720505462:0',2017-04-26 23:47:29,9,3,0,9,0,0,0,0,0
171955186207193_1261304923938875,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1261304923938875/?type=3',b'https://www.facebook.com/Intelvision/posts/1261304923938875:0',2017-04-26 01:50:27,11,0,0,11,0,0,0,0,0
171955186207193_1261266830609351,"b'Dear Customers,\nPlease be advise that we are currently experiencing Signal outages in the south of Mahe due to a fiber cut that area. Our technicians are already on site rectifying the issue. We apologise for the inconveniences that this may cause & thank you for your support.'",,status,,b'https://www.facebook.com/Intelvision/posts/1261266830609351',2017-04-26 00:28:39,9,0,0,9,0,0,0,0,0
171955186207193_1260619767340724,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1260619767340724/?type=3',b'https://www.facebook.com/Intelvision/posts/1260619767340724:0',2017-04-25 07:50:07,14,0,0,14,0,0,0,0,0
171955186207193_1260313377371363,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1260313377371363/?type=3',b'https://www.facebook.com/Intelvision/posts/1260313377371363:0',2017-04-25 01:41:04,10,0,0,10,0,0,0,0,0
171955186207193_1259164170819617,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1259164170819617/?type=3',b'https://www.facebook.com/Intelvision/posts/1259164170819617:0',2017-04-23 23:49:30,13,0,0,13,0,0,0,0,0
171955186207193_1258327437569957,"b""Congratulations to all the winner of our I AM UNLIMITED bumper Sticker  Challenge. Be sure to stay tune this week... there's still amazing prize to be won. Sign for the crimson package & you can be a winner too.""",b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1258327437569957/?type=3',b'https://www.facebook.com/Intelvision/posts/1258327437569957:0',2017-04-23 04:13:22,16,0,0,16,0,0,0,0,0
171955186207193_1257188657683835,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1257188657683835/?type=3',b'https://www.facebook.com/Intelvision/posts/1257188657683835:0',2017-04-22 00:31:08,23,2,1,23,0,0,0,0,0
171955186207193_1256573471078687,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1256573471078687/?type=3',b'https://www.facebook.com/Intelvision/posts/1256573471078687:0',2017-04-21 10:14:28,10,0,0,10,0,0,0,0,0
171955186207193_1256476164421751,"b'Its the match that no one wants to miss, its the El clasico. Real madrid vs Barcelona Live on INTV SPORTS 1 Sunday 23 @ 11:45pm.'",b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1256476164421751/?type=3',b'https://www.facebook.com/Intelvision/posts/1256476164421751:0',2017-04-21 08:40:00,7,0,0,7,0,0,0,0,0
171955186207193_1256466387756062,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1256466387756062/?type=3',b'https://www.facebook.com/Intelvision/posts/1256466387756062:0',2017-04-21 08:30:42,14,0,2,14,0,0,0,0,0
171955186207193_1256465864422781,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1256465864422781/?type=3',b'https://www.facebook.com/Intelvision/posts/1256465864422781:0',2017-04-21 08:29:45,10,0,1,10,0,0,0,0,0
171955186207193_1256195897783111,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1256195897783111/?type=3',b'https://www.facebook.com/Intelvision/posts/1256195897783111:0',2017-04-21 01:02:22,10,0,0,10,0,0,0,0,0
171955186207193_1255103397892361,"b""Congratulations to the winners of today's I AM UNLIMITED Bumper sticker challenge. Tune-in tomorrow for another Challenge.""","b""Photos from Intelvision's post""",photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1255103241225710/?type=3',b'https://www.facebook.com/Intelvision/posts/1255103397892361',2017-04-20 04:37:39,31,2,0,31,0,0,0,0,0
171955186207193_1254912031244831,"b'Dear customers,\n\nPlease be informed that there is a PUC power cut today in these following area; Unionvale,Mont Buxton,Dan Lenn,Belonie,Roche Bois,Beauvallon. Power is expected to resume at 3:30pm.'",,status,,b'https://www.facebook.com/Intelvision/posts/1254912031244831',2017-04-20 00:32:37,10,1,0,10,0,0,0,0,0
171955186207193_1254884287914272,"b""Don't miss out....""",b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1254884287914272/?type=3',b'https://www.facebook.com/Intelvision/posts/1254884287914272:0',2017-04-20 00:00:29,8,1,0,8,0,0,0,0,0
171955186207193_1253935624675805,"b'Dear customers,\n\nPlease be advise that we are experiencing service outages in the following areas Anse aux pins,Reef estate,Au cap,Anse royale,Baie Lazare,Anse forbans,Anse poul bleu,Anse gaulette,Anse la mouche,Anse boileau,Part of Barbarons. Our Technicians are working to have the issue resolve. We apologise for any inconvenience that this may cause & thank you for your continued support.'",,status,,b'https://www.facebook.com/Intelvision/posts/1253935624675805',2017-04-19 03:29:39,14,9,0,14,0,0,0,0,0
171955186207193_1253888138013887,b'The tie is poised at 1-1 going to Old Traford. who will be in the last 4?    Find out Thursday 20 April live on Intv Sports 7 @ 11:05pm. Will it be United or Anderlecth ?',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1253888138013887/?type=3',b'https://www.facebook.com/Intelvision/posts/1253888138013887:0',2017-04-19 02:37:28,13,1,0,12,1,0,0,0,0
171955186207193_1252887641447270,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1252887641447270/?type=3',b'https://www.facebook.com/Intelvision/posts/1252887641447270:0',2017-04-18 06:07:56,10,0,0,9,1,0,0,0,0
171955186207193_1249536911782343,b'Happy Easter all football fans!',"b""Photos from Intelvision's post""",photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1249535945115773/?type=3',b'https://www.facebook.com/Intelvision/posts/1249536911782343',2017-04-15 00:48:22,17,2,1,17,0,0,0,0,0
171955186207193_1249521171783917,"b'Dear Intelvision Subscribers,\nPlease note that due to popular demand, our office in Capital City building, Victoria, will be open for bill payment on the following dates. \n\nSaturday 15 April - 9 am to 12 noon\nMonday 17 April - 9 am to 12 noon\n\nThanks,\nIntelvision Team'",,status,,b'https://www.facebook.com/Intelvision/posts/1249521171783917',2017-04-15 00:33:09,13,1,0,13,0,0,0,0,0
171955186207193_1247502928652408,b'Dont miss out! Be sure to have your sticker on your car upon arrival. Hurry now & win!',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1247502928652408/?type=3',b'https://www.facebook.com/Intelvision/posts/1247502928652408:0',2017-04-13 08:00:00,12,2,0,12,0,0,0,0,0
171955186207193_1246452838757417,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1246452838757417/?type=3',b'https://www.facebook.com/Intelvision/posts/1246452838757417:0',2017-04-12 08:15:45,157,2,1,156,1,0,0,0,0
171955186207193_1246436988759002,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1246436988759002/?type=3',b'https://www.facebook.com/Intelvision/posts/1246436988759002:0',2017-04-12 08:09:08,12,0,1,12,0,0,0,0,0
171955186207193_1246375502098484,b'Live Europa league Thursday 13th April Anderlecht vs Manchester United @ 11:05pm on INTV SPORTS 7',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1246375502098484/?type=3',b'https://www.facebook.com/Intelvision/posts/1246375502098484:0',2017-04-12 06:36:46,16,4,0,16,0,0,0,0,0
171955186207193_1246269005442467,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1246269005442467/?type=3',b'https://www.facebook.com/Intelvision/posts/1246269005442467:0',2017-04-12 04:18:33,16,1,0,16,0,0,0,0,0
171955186207193_1245335108869190,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1245335108869190/?type=3',b'https://www.facebook.com/Intelvision/posts/1245335108869190:0',2017-04-11 05:54:58,17,0,0,17,0,0,0,0,0
171955186207193_1245220082214026,"b'The road to Cardiff continues, live & exclusive with Intelvision.'",b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1245220082214026/?type=3',b'https://www.facebook.com/Intelvision/posts/1245220082214026:0',2017-04-11 03:12:51,13,1,0,13,0,0,0,0,0
171955186207193_1244303772305657,b'Dont miss out! Hurry now & win!',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1244303772305657/?type=3',b'https://www.facebook.com/Intelvision/posts/1244303772305657:0',2017-04-10 07:30:00,17,0,1,14,3,0,0,0,0
171955186207193_1241333622602672,b'Live La Liga Football this weekend...',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1241333622602672/?type=3',b'https://www.facebook.com/Intelvision/posts/1241333622602672:0',2017-04-07 09:14:26,11,0,0,11,0,0,0,0,0
171955186207193_1241330559269645,b'The Premier league live & exclusive with Intelvision...',b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1241330559269645/?type=3',b'https://www.facebook.com/Intelvision/posts/1241330559269645:0',2017-04-07 09:10:41,14,1,0,13,0,0,1,0,0
171955186207193_1238176809585020,,b'Timeline Photos',photo,b'https://www.facebook.com/Intelvision/photos/a.195551917180853.43188.171955186207193/1238176809585020/?type=3',b'https://www.facebook.com/Intelvision/posts/1238176809585020:0',2017-04-04 08:29:49,17,0,0,16,1,0,0,0,0
